title,year,director,duration,cast,genre,imdb_rating
Niagara,1953,Henry Hathaway,92,"Marilyn Monroe, Joseph Cotten, Jean Peters",Action Comedy  •  Action  •  Adventure Comedy,7
How to Marry a Millionaire,1953,Jean Negulesco,95,"Betty Grable, Marilyn Monroe, Lauren Bacall",Comedy Drama  •  Drama  •  Foreign Language Film,6.8
Sawdust and Tinsel,1953,Ingmar Bergman,93,"Harriet Andersson, Anders Ek, Gudrun Brost",Comedy Thriller  •  Comedy  •  Mystery,7.4
Julius Caesar,1953,Joseph L. Mankiewicz,120,"James Mason, John Gielgud, Marlon Brando",Black Comedy  •  Comedy of Errors,7.2
The Hitch-Hiker,1953,Ida Lupino,71,"Edmond O'Brien, Frank Lovejoy, William Talman",Film Noir  •  Psychological Thriller  •  Thriller,6.9
The Wild One,1953,Laslo Benedek,79,"Marlon Brando, Mary Murphy, Robert Keith",Comedy Drama  •  Comedy of Manners  •  Coming-of-Age,6.7
Invaders from Mars,1953,William Cameron Menzies,78,"Helena Carter, Arthur Franz, Jimmy Hunt",Animal Picture  •  Based-on-a-True-Story  •  Drama,6.3
Hondo,1953,John Farrow,83,"John Wayne, Lee Aaker, Ward Bond",Drama  •  Family Drama  •  Marriage Drama,7
Calamity Jane,1953,David Butler,101,"Doris Day, Howard Keel, Allyn Ann McLerie",Action Comedy  •  Action  •  Buddy Film,7.2
"Duck! Rabbit, Duck!",1953,Chuck Jones,7,"Mel Blanc, Arthur Q. Bryan",Crime Drama  •  Crime  •  Drama,8.1
Kiss Me Kate,1953,George Sidney,109,"Kathryn Grayson, Howard Keel, Ann Miller",Based-on-Theatre  •  Drama  •  Family Drama,7
"The Beast from 20,000 Fathoms",1953,Eugène Lourié,80,"Paul Hubschmid, Paula Raymond, Cecil Kellaway",Documentary  •  Foreign Language Film  •  History,6.6
It Came from Outer Space,1953,Jack Arnold,81,"Richard Carlson, Barbara Rush, Charles Drake",Drama  •  Melodrama  •  Pre-Code Hollywood,6.5
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,Charles Lamont,76,"Bud Abbott, Lou Costello, Boris Karloff",Culture and Society  •  Documentary  •  Gay and Lesbian Film,6.4
Beat the Devil,1953,John Huston,89,"Humphrey Bogart, Jennifer Jones, Gina Lollobrigida",Action  •  Action Comedy  •  Adventure,6.4
Él,1953,Luis Buñuel,92,"Arturo de Cordova, Delia Garcés, Aurora Walker",Based-on-Theatre  •  Comedy  •  Musical,7.9
Houdini,1953,George Marshall,106,"Tony Curtis, Angela Clarke, Stefan Schnabel",Based-on-Television  •  Comedy  •  Documentary,6.8
Little Fugitive,1953,"Ray Ashley, Morris Engel, Ruth Orkin",80,"Richie Andrusco, Richard Brewster, Winifred Cushing",Animation  •  Cartoon  •  Comedy,7.5
Gate of Hell,1953,Teinosuke Kinugasa,86,"Kazuo Hasegawa, Machiko Kyô, Isao Yamagata",Crime  •  Mystery  •  Psychological Thriller,7.1
"The 5,000 Fingers of Dr. T",1953,Roy Rowland,89,"Tommy Rettig, Peter Lind Hayes, Mary Healy",Biography  •  Documentary  •  Music,6.7
Bully for Bugs,1953,Chuck Jones,7,Mel Blanc,Chase Movie  •  Crime  •  Crime Thriller,8
Island in the Sky,1953,William A. Wellman,109,"Lloyd Nolan, Walter Abel, Andy Devine",Based-on-20th-Century-Literature  •  Costume Horror  •  Ghost Film,6.8
Titanic,1953,Jean Negulesco,98,"Clifton Webb, Barbara Stanwyck, Robert Wagner",Coming-of-Age  •  Drama  •  Psychological Drama,7
The Cruel Sea,1953,Charles Frend,126,"Jack Hawkins, Denholm Elliott, Donald Sinden",Crime Drama  •  Crime Thriller  •  Crime,7.4
"The Long, Long Trailer",1953,Vincente Minnelli,103,"Lucille Ball, Desi Arnaz, Marjorie Main",Animation  •  Cartoon  •  Comedy,7
The Blue Gardenia,1953,Fritz Lang,90,"Anne Baxter, Richard Conte, Ann Sothern",Based-on-20th-Century-Literature  •  Crime Thriller  •  Crime,6.8
The Robe,1953,Henry Koster,135,"Richard Burton, Jean Simmons, Victor Mature",Drama  •  Epic  •  Period Film,6.7
The Tell-Tale Heart,1953,Ted Parmelee,8,James Mason,Animation  •  Based-on-19th-Century-Literature  •  Cartoon,7.5
99 River Street,1953,Phil Karlson,83,"John Payne, Evelyn Keyes, Frank Faylen",Crime Drama  •  Crime  •  Drama,7.4
Lili,1953,Charles Walters,81,"Leslie Caron, Mel Ferrer, Jean-Pierre Aumont",Drama  •  Musical  •  Romance,7.2
Mogambo,1953,John Ford,115,"Grace Kelly, Clark Gable, Philip Stainton",Adventure  •  Romance  •  Romantic Adventure,6.6
The Bigamist,1953,Ida Lupino,80,"Joan Fontaine, Ida Lupino, Edmond O'Brien",Drama  •  Female-Directed Film  •  Film Noir,6.8
Jeopardy,1953,John Sturges,69,"Barbara Stanwyck, Barry Sullivan, Ralph Meeker",Film Noir  •  Psychological Thriller  •  Thriller,6.7
The Caddy,1953,Norman Taurog,95,"Dean Martin, Jerry Lewis, Donna Reed",Comedy  •  Musical  •  Musical Comedy,6.4
Fear and Desire,1953,Stanley Kubrick,72,"Frank Silvera, Paul Mazursky, Kenneth Harp",Drama  •  War Drama  •  War,5.3
The Desert Rats,1953,Robert Wise,88,"Richard Burton, James Mason, Robert Newton",Combat Films  •  Drama  •  War,6.7
A Geisha,1953,Kenji Mizoguchi,85,"Michiyo Kogure, Ayako Wakao, Seizaburô Kawazu",Drama  •  Foreign Language Film  •  Melodrama,7.6
Anatahan,1953,Josef von Sternberg,92,"Akemi Negishi, Tadashi Suganuma, Kisaburo Sawamura",Adventure Drama  •  Adventure  •  Drama,7
Rear Window,1954,Alfred Hitchcock,112,"James Stewart, Grace Kelly, Wendell Corey",Based-on-20th-Century-Literature  •  Mystery  •  Psychological Thriller,8.5
Seven Samurai,1954,Akira Kurosawa,207,"Toshirô Mifune, Minoru Chiaki, Takashi Shimura",Action  •  Drama  •  Ensemble Film,8.6
On the Waterfront,1954,Elia Kazan,108,"Marlon Brando, Karl Malden, Lee J. Cobb",Adventure  •  Revenge Film  •  War Adventure,8.1
Dial M for Murder,1954,Alfred Hitchcock,105,"Ray Milland, Grace Kelly, Robert Cummings",Comedy Drama  •  Coming-of-Age  •  Drama,8.2
Sansho the Bailiff,1954,Kenji Mizoguchi,124,"Kyoko Kagawa, Kinuyo Tanaka, Yoshiaki Hanayagi",Drama  •  Family Drama  •  Melodrama,8.4
La Strada,1954,Federico Fellini,108,"Giulietta Masina, Richard Basehart, Al Silvani",Action  •  Adventure  •  Based-on-Television,8
Sabrina,1954,Billy Wilder,113,"Humphrey Bogart, Audrey Hepburn, William Holden",Comedy Drama  •  Comedy of Manners  •  Drama,7.6
The Caine Mutiny,1954,Edward Dmytryk,124,"Humphrey Bogart, José Ferrer, Van Johnson",Crime  •  Drama  •  Family Drama,7.7
Johnny Guitar,1954,Nicholas Ray,110,"Joan Crawford, Sterling Hayden, Mercedes McCambridge",Drama  •  Psychological Drama  •  Romance,7.6
Godzilla,1954,Ishirô Honda,98,"Akira Takarada, Momoko Kochi, Akihiko Hirata",Based-on-20th-Century-Literature  •  Coming-of-Age  •  Drama,7.6
A Star Is Born,1954,George Cukor,181,"Judy Garland, James Mason, Jack Carson",Drama  •  Fantasy  •  Romance,7.5
Creature from the Black Lagoon,1954,Jack Arnold,79,"Richard Carlson, Julie Adams, Richard Denning",Drama  •  Ensemble Film  •  New Hollywood,6.9
"20,000 Leagues Under the Sea",1954,Richard Fleischer,127,"Kirk Douglas, James Mason, Paul Lukas",Avant-garde / Experimental  •  Drama  •  Mindbender,7.2
White Christmas,1954,Michael Curtiz,120,"Bing Crosby, Danny Kaye, Rosemary Clooney",Comedy Drama  •  Coming-of-Age  •  Domestic Comedy,7.6
Them!,1954,Gordon Douglas,94,"James Whitmore, Edmund Gwenn, Joan Weldon",Adventure Drama  •  Adventure  •  Based-on-20th-Century-Literature,7.2
Seven Brides For Seven Brothers,1954,Stanley Donen,102,"Jane Powell, Howard Keel, Jeff Richards",Action  •  Revenge Film  •  Sci-Fi Action,7.3
Journey to Italy,1954,Roberto Rossellini,97,"Ingrid Bergman, George Sanders, Maria Mauban",Film Noir  •  Police Detective Film  •  Psychological Thriller,7.3
Hobson's Choice,1954,David Lean,107,"Charles Laughton, John Mills, Derek Blomfield",Home Invasion Film  •  Horror  •  Slasher Film,7.7
Vera Cruz,1954,Robert Aldrich,94,"Gary Cooper, Denise Darcel, Cesar Romero",Comedy  •  Romance  •  Romantic Comedy,7
Magnificent Obsession,1954,Douglas Sirk,108,"Jane Wyman, Rock Hudson, Barbara Rush",Adventure  •  Adventure Comedy  •  Buddy Film,7
Senso,1954,Luchino Visconti,118,"Christian Marquand, Alida Valli, Farley Granger",Black Comedy  •  Comedy Drama  •  Crime Drama,7.4
The Barefoot Contessa,1954,Joseph L. Mankiewicz,128,"Edmond O'Brien, Valentina Cortese, Marius Goring",Horror  •  Made-for-Television  •  Supernatural Horror,6.9
The Glenn Miller Story,1954,Anthony Mann,115,"James Stewart, June Allyson, Charles Drake",Horror  •  Monster Film  •  Thriller,7.3
The Far Country,1954,Anthony Mann,97,"Jay C. Flippen, Walter Brennan, John McIntire",British New Wave  •  Comedy  •  Coming-of-Age,7.1
Animal Farm,1954,"Joy Batchelor, John Halas",72,"Gordon Heath, Maurice Denham",Adventure  •  Animation  •  Family-Oriented Adventure,7.2
Brigadoon,1954,Vincente Minnelli,108,"Gene Kelly, Cyd Charisse, Van Johnson",Action  •  Action Thriller  •  Crime,6.8
Grisbi,1954,Jacques Becker,94,"Dora Doll, Jean Gabin, Rene Dary",Based-on-20th-Century-Literature  •  Drama  •  Ensemble Film,4.6
Suddenly,1954,Lewis Allen,75,"Frank Sinatra, James Gleason, Nancy Gates",Coming-of-Age  •  Drama  •  Psychological Drama,6.8
Human Desire,1954,Fritz Lang,91,"Glenn Ford, Gloria Grahame, Broderick Crawford",Action  •  Epic  •  Historical Epic,7.1
The Country Girl,1954,George Seaton,104,"Bing Crosby, Grace Kelly, William Holden",Black Comedy  •  Comedy of Manners  •  Comedy,7.2
River of No Return,1954,Otto Preminger,91,"Robert Mitchum, Marilyn Monroe, Rory Calhoun",Drama  •  Sports Drama,6.6
Carmen Jones,1954,Otto Preminger,105,"Harry Belafonte, Dorothy Dandridge, Brock Peters",Comedy  •  Farce,6.7
French Cancan,1954,Jean Renoir,105,"Jean Gabin, Francoise Arnoul, Maria Felix",Adventure Drama  •  Costume Adventure  •  Drama,7.3
Executive Suite,1954,Robert Wise,104,"William Holden, June Allyson, Barbara Stanwyck",Based-on-21st-Century-Literature  •  Comedy Drama  •  Comedy of Manners,7.4
Crime Wave,1954,André De Toth,73,"Gene Nelson, Ted de Corsia, Charles Bronson",Psychological Thriller  •  Supernatural Thriller  •  Thriller,7.3
The Bridges at Toko-Ri,1954,Mark Robson,102,"William Holden, Fredric March, Mickey Rooney",Crime  •  Drama  •  Mystery,6.7
The Naked Jungle,1954,Byron Haskin,95,"Eleanor Parker, Charlton Heston, Abraham Sofaer",Animation  •  Based-on-Television  •  Comedy,6.7
Riot in Cell Block 11,1954,Don Siegel,80,"Neville Brand, Emile Meyer, Frank Faylen",Epic  •  Hagiography  •  Religious Epic,7
It Should Happen to You,1954,George Cukor,86,"Judy Holliday, Peter Lawford, Jack Lemmon",Action  •  Animation  •  Anime,7.2
Twenty-Four Eyes,1954,Keisuke Kinoshita,154,"Hideko Takamine, Shizue Natsukawa, Chishu Ryu",Drama  •  Musical Drama  •  Period Film,8
Robinson Crusoe,1954,Luis Buñuel,90,"Dan O'Herlihy, Jaime Fernandez, Felipe de Alba",Biography  •  Documentary  •  Media Documentary,6.7
The High and the Mighty,1954,William A. Wellman,141,"John Wayne, Claire Trevor, Robert Stack",Action Thriller  •  Based-on-20th-Century-Literature  •  Disaster Film,6.6
Garden of Evil,1954,Henry Hathaway,96,"Susan Hayward, Richard Widmark, Rita Moreno",Animation  •  Family  •  Family-Oriented Fantasy,6.6
Inauguration of the Pleasure Dome,1954,Kenneth Anger,38,"Samson De Brier, Marjorie Cameron, Anaïs Nin",Avant-garde / Experimental  •  Short Film,7
Witness to Murder,1954,Roy Rowland,83,"Barbara Stanwyck, George Sanders, Gary Merrill",Crime Drama  •  Crime  •  Drama,6.6
Salt of the Earth,1954,Herbert J. Biberman,94,"Juan Chacon, Rosaura Revuletas, Will Geer",Drama  •  Message Movie  •  Political Drama,7.4
There's No Business Like Show Business,1954,Walter Lang,118,"Ethel Merman, Marilyn Monroe, Mitzi Gaynor",Comedy Drama  •  Drama  •  Musical,6.4
Ulysses,1954,Mario Camerini,100,"Kirk Douglas, Anthony Quinn, Silvana Mangano",Adventure  •  Fantasy  •  Fantasy Adventure,6.6
An Inspector Calls,1954,Guy Hamilton,80,"Alastair Sim, Jane Wenham, Brian Worth",Based-on-Theatre  •  Crime Drama  •  Crime,7.5
Pushover,1954,Richard Quine,88,"Fred MacMurray, Philip Carey, Kim Novak",Crime Drama  •  Crime  •  Drama,7.1
Demetrius and the Gladiators,1954,Delmer Daves,101,"Victor Mature, Susan Hayward, Michael Rennie",Adventure Drama  •  Adventure  •  Costume Adventure,6.6
Devil May Hare,1954,Robert McKimson,7,Mel Blanc,Animation  •  Cartoon  •  Comedy,7.5
Sound of the Mountain,1954,Mikio Naruse,96,"Setsuko Hara, So Yamamura, Ken Uehara",Drama  •  Family Drama  •  Foreign Language Film,7.7
Young at Heart,1954,Gordon Douglas,117,"Doris Day, Frank Sinatra, Gig Young",Drama  •  Musical  •  Romance,6.7
Nineteen Eighty-Four,1954,Rudolph Cartier,113,"Peter Cushing, Andre Morell, Yvonne Mitchell",Based-on-20th-Century-Literature  •  Drama  •  Dystopian Film,7.6
A Lesson in Love,1954,Ingmar Bergman,96,"Sigge Fuerst, Harriet Andersson, Yvonne Lombard",Comedy  •  Domestic Comedy  •  Drama,7
The Night of the Hunter,1955,Charles Laughton,92,"Robert Mitchum, Shelley Winters, Lillian Gish",Based-on-20th-Century-Literature  •  Crime Thriller  •  Crime,8
Diabolique,1955,Henri-Georges Clouzot,116,"Simone Signoret, Vera Clouzot, Paul Meurisse",Anti-War Film  •  Comedy Drama  •  Comedy,8.1
Rififi,1955,Jules Dassin,122,"Jean Servais, Carl Mohner, Robert Manuel",Based-on-20th-Century-Literature  •  Comedy Thriller  •  Comedy,8.1
Rebel Without a Cause,1955,Nicholas Ray,111,"James Dean, Natalie Wood, Sal Mineo",Action  •  Based-on-a-True-Story  •  Combat Films,7.6
To Catch a Thief,1955,Alfred Hitchcock,106,"Cary Grant, Grace Kelly, Jesse Royce Landis",Crime  •  Foreign Language Film  •  French New Wave,7.4
Ordet,1955,Carl Theodor Dreyer,126,"Henrik Malberg, Emil Hass Christensen, Cay Kristiansen",Based-on-20th-Century-Literature  •  Mystery  •  Romance,8.2
Pather Panchali,1955,Satyajit Ray,122,"Kanu Bannerjee, Karuna Bannerjee, Subir Bannerjee",Drama  •  Ensemble Film  •  Foreign Language Film,8.2
Bad Day at Black Rock,1955,John Sturges,81,"Spencer Tracy, Robert Ryan, Anne Francis",Action Comedy  •  Action  •  Alien Invasion Films,7.7
Marty,1955,Delbert Mann,91,"Ernest Borgnine, Betsy Blair, Jerry Paris",Comedy  •  Crime Comedy  •  Crime,7.7
Kiss Me Deadly,1955,Robert Aldrich,104,"Ralph Meeker, Albert Dekker, Paul Stewart",Based-on-20th-Century-Literature  •  Crime  •  Femme Fatale,7.5
East of Eden,1955,Elia Kazan,115,"Julie Harris, James Dean, Raymond Massey",Based-on-21st-Century-Literature  •  Based-on-a-True-Story  •  Biopic,7.8
Smiles of a Summer Night,1955,Ingmar Bergman,108,"Ulla Jacobsson, Eva Dahlbeck, Harriet Andersson",Childhood Drama  •  Coming-of-Age  •  Drama,7.7
All That Heaven Allows,1955,Douglas Sirk,89,"Jane Wyman, Rock Hudson, Agnes Moorehead",Childhood Drama  •  Drama  •  Foreign Language Film,7.6
The Court Jester,1955,"Melvin Frank, Norman Panama",101,"Danny Kaye, Glynis Johns, Basil Rathbone",Avant-garde / Experimental  •  Drama  •  Mindbender,7.8
Mister Roberts,1955,"John Ford, Mervyn LeRoy",123,"William Powell, Jack Lemmon, James Cagney",Adventure  •  Comedy  •  Fantasy,7.6
The Seven Year Itch,1955,Billy Wilder,105,"Marilyn Monroe, Tom Ewell, Evelyn Keyes",Comedy Drama  •  Domestic Comedy  •  Satire,7.1
The Ladykillers,1955,Alexander Mackendrick,91,"Herbert Lom, Peter Sellers, Alec Guinness",Coming-of-Age  •  Drama  •  Gay and Lesbian Film,7.6
The Trouble with Harry,1955,Alfred Hitchcock,99,"Mildred Natwick, Shirley MacLaine, Jerry Mathers",Action  •  Action Comedy  •  Buddy Film,7
The Man from Laramie,1955,Anthony Mann,104,"James Stewart, Arthur Kennedy, Donald Crisp",Comedy  •  Jukebox Musical  •  Musical Comedy,7.3
Guys and Dolls,1955,Joseph L. Mankiewicz,150,"Vivian Blaine, Robert Keith, Frank Sinatra",Drama  •  Romance  •  Romantic Drama,7.1
Lady and the Tramp,1955,Clyde Geronimi,75,"Barbara Luddy, Larry Roberts, Peggy Lee",Based-on-20th-Century-Literature  •  Coming-of-Age  •  Drama,7.3
The Man With the Golden Arm,1955,Otto Preminger,119,"Darren McGavin, John Conte, Doro Merande",Drama  •  Foreign Language Film  •  Period Film,7.3
The Desperate Hours,1955,William Wyler,112,"Arthur Kennedy, Martha Scott, Fredric March",Adventure Drama  •  Adventure  •  Crime Drama,7.5
One Froggy Evening,1955,Chuck Jones,7,"Bill Roberts, Henry Juddy",Black Comedy  •  Crime Comedy  •  Crime,8.4
The Big Combo,1955,Joseph H. Lewis,84,"Cornel Wilde, Richard Conte, Brian Donlevy",Action  •  Alien Invasion Films  •  Foreign Language Film,7.3
Blackboard Jungle,1955,Richard Brooks,101,"Glenn Ford, Anne Francis, Richard Kiley",Animation  •  Anime  •  Based-on-20th-Century-Literature,7.4
Richard III,1955,Laurence Olivier,161,"Cedric Hardwicke, Nicholas Hannen, Laurence Olivier",Action  •  Foreign Language Film  •  Monster Film,7.3
We're No Angels,1955,Michael Curtiz,106,"Humphrey Bogart, Aldo Ray, Peter Ustinov",Action Comedy  •  Action Thriller  •  Action,7.4
Killer's Kiss,1955,Stanley Kubrick,67,"Frank Silvera, Phil Stevenson, David Vaughan",Drama  •  Psychological Drama  •  War,6.5
Lola Montès,1955,Max Ophüls,116,"Martine Carol, Peter Ustinov, Anton Walbrook",Based-on-a-True-Story  •  Biopic  •  Childhood Drama,7.2
Summertime,1955,David Lean,100,"Katharine Hepburn, Rossano Brazzi, Gaitano Audiero",Americana  •  Coming-of-Age  •  Drama,7.1
