title,year,director,duration,cast,genre,imdb_rating
The Panic in Needle Park,1971,Jerry Schatzberg,110,Kitty Winn,Adventure  •  Based-on-19th-Century-Literature  •  Drama,7.1
The Panic in Needle Park,1971,Jerry Schatzberg,110,Alan Vint,Adventure  •  Based-on-19th-Century-Literature  •  Drama,7.1
Bedknobs and Broomsticks,1971,Robert Stevenson,139,Angela Lansbury,Drama  •  Melodrama  •  Period Film,7
Bedknobs and Broomsticks,1971,Robert Stevenson,139,David Tomlinson,Drama  •  Melodrama  •  Period Film,7
Bedknobs and Broomsticks,1971,Robert Stevenson,139,Cindy O'Callaghan,Drama  •  Melodrama  •  Period Film,7
The Emigrants,1971,Jan Troell,151,Liv Ullmann,Comedy Drama  •  Ensemble Film  •  Foreign Language Film,8
The Emigrants,1971,Jan Troell,151,Max von Sydow,Comedy Drama  •  Ensemble Film  •  Foreign Language Film,8
The Emigrants,1971,Jan Troell,151,Eddie Axberg,Comedy Drama  •  Ensemble Film  •  Foreign Language Film,8
A Lizard in a Woman's Skin,1971,Lucio Fulci,95,Florinda Bolkan,Western,6.8
A Lizard in a Woman's Skin,1971,Lucio Fulci,95,Stanley Baker,Western,6.8
A Lizard in a Woman's Skin,1971,Lucio Fulci,95,Jean Sorel,Western,6.8
Let's Scare Jessica to Death,1971,John D. Hancock,89,Zohra Lampert,Comedy Drama  •  Coming-of-Age  •  Childhood Drama,6.4
Let's Scare Jessica to Death,1971,John D. Hancock,89,Barton Heyman,Comedy Drama  •  Coming-of-Age  •  Childhood Drama,6.4
Let's Scare Jessica to Death,1971,John D. Hancock,89,Kevin O'Connor,Comedy Drama  •  Coming-of-Age  •  Childhood Drama,6.4
Daughters of Darkness,1971,Harry Kümel,100,Delphine Seyrig,Culture and Society  •  Documentary,6.5
Daughters of Darkness,1971,Harry Kümel,100,John Karlen,Culture and Society  •  Documentary,6.5
Daughters of Darkness,1971,Harry Kümel,100,Danielle Ouimet,Culture and Society  •  Documentary,6.5
Four Flies on Grey Velvet,1971,Dario Argento,104,Michael Brandon,Comedy Drama  •  Film a Clef  •  Political Satire,6.5
Four Flies on Grey Velvet,1971,Dario Argento,104,Mimsy Farmer,Comedy Drama  •  Film a Clef  •  Political Satire,6.5
Four Flies on Grey Velvet,1971,Dario Argento,104,Jean-Pierre Marielle,Comedy Drama  •  Film a Clef  •  Political Satire,6.5
Support Your Local Gunfighter,1971,Burt Kennedy,91,James Garner,Crime  •  Crime Drama  •  Crime Thriller,6.8
Support Your Local Gunfighter,1971,Burt Kennedy,91,Suzanne Pleshette,Crime  •  Crime Drama  •  Crime Thriller,6.8
Support Your Local Gunfighter,1971,Burt Kennedy,91,Jack Elam,Crime  •  Crime Drama  •  Crime Thriller,6.8
Death in Venice,1971,Luchino Visconti,130,Dirk Bogarde,Documentary  •  Media Documentary,7.4
Death in Venice,1971,Luchino Visconti,130,Björn Andrésen,Documentary  •  Media Documentary,7.4
Death in Venice,1971,Luchino Visconti,130,Mark Burns,Documentary  •  Media Documentary,7.4
The Strange Vice of Mrs. Wardh,1971,Sergio Martino,81,Edwige Fenech,Fantasy  •  Heaven-Can-Wait Fantasies  •  Romance,6.9
The Strange Vice of Mrs. Wardh,1971,Sergio Martino,81,Ivan Rassimov,Fantasy  •  Heaven-Can-Wait Fantasies  •  Romance,6.9
The Strange Vice of Mrs. Wardh,1971,Sergio Martino,81,Alberto de Mendoza,Fantasy  •  Heaven-Can-Wait Fantasies  •  Romance,6.9
The Hospital,1971,Arthur Hiller,103,George C. Scott,Based-on-20th-Century-Literature  •  Horror  •  Supernatural Horror,7.1
The Hospital,1971,Arthur Hiller,103,Diana Rigg,Based-on-20th-Century-Literature  •  Horror  •  Supernatural Horror,7.1
The Hospital,1971,Arthur Hiller,103,Barnard Hughes,Based-on-20th-Century-Literature  •  Horror  •  Supernatural Horror,7.1
Monty Python's Fliegender Zirkus,1971,Ian MacNaughton,90,Graham Chapman,Comedy  •  Foreign Language Film  •  Political Satire,8
Monty Python's Fliegender Zirkus,1971,Ian MacNaughton,90,John Cleese,Comedy  •  Foreign Language Film  •  Political Satire,8
Monty Python's Fliegender Zirkus,1971,Ian MacNaughton,90,Eric Idle,Comedy  •  Foreign Language Film  •  Political Satire,8
The Decameron,1971,Pier Paolo Pasolini,112,Franco Citti,Based-on-a-True-Story  •  Biopic  •  Drama,7
The Decameron,1971,Pier Paolo Pasolini,112,Ninetto Davoli,Based-on-a-True-Story  •  Biopic  •  Drama,7
The Decameron,1971,Pier Paolo Pasolini,112,Vincenzo Amato,Based-on-a-True-Story  •  Biopic  •  Drama,7
Trafic,1971,Jacques Tati,96,Jacques Tati,Action Comedy  •  Action Thriller  •  Action,6.7
Trafic,1971,Jacques Tati,96,Maria Kimberly,Action Comedy  •  Action Thriller  •  Action,6.7
Trafic,1971,Jacques Tati,96,Marcel Fraval,Action Comedy  •  Action Thriller  •  Action,6.7
Summer of '42,1971,Robert Mulligan,102,Jennifer O'Neill,Comedy Drama  •  Coming-of-Age  •  Domestic Comedy,7.2
Summer of '42,1971,Robert Mulligan,102,Lou Frizzell,Comedy Drama  •  Coming-of-Age  •  Domestic Comedy,7.2
Summer of '42,1971,Robert Mulligan,102,Robert Mulligan,Comedy Drama  •  Coming-of-Age  •  Domestic Comedy,7.2
Punishment Park,1971,Peter Watkins,88,Patrick Boland,Based-on-a-True-Story  •  Black Comedy  •  Con Artist / Hustler,7.7
Punishment Park,1971,Peter Watkins,88,Kent Foreman,Based-on-a-True-Story  •  Black Comedy  •  Con Artist / Hustler,7.7
Punishment Park,1971,Peter Watkins,88,Carmen Argenziano,Based-on-a-True-Story  •  Black Comedy  •  Con Artist / Hustler,7.7
Blood on Satan's Claw,1971,Piers Haggard,93,Patrick Wymark,Drama  •  Film Noir  •  Sports Drama,6.4
Blood on Satan's Claw,1971,Piers Haggard,93,Linda Hayden,Drama  •  Film Noir  •  Sports Drama,6.4
Blood on Satan's Claw,1971,Piers Haggard,93,Barry Andrews,Drama  •  Film Noir  •  Sports Drama,6.4
Twins of Evil,1971,John Hough,87,Peter Cushing,Comedy  •  Comedy of Manners  •  Romance,6.6
Twins of Evil,1971,John Hough,87,Madeleine Collinson,Comedy  •  Comedy of Manners  •  Romance,6.6
Twins of Evil,1971,John Hough,87,Mary Collinson,Comedy  •  Comedy of Manners  •  Romance,6.6
